Event,AvgScore,MinScore,MaxScore,AvgDelta,MinDelta,MaxDelta,LPS,LNS
333,139.898550724638,-30,933,-12.6764705882353,-719,361,0.579710144927536,0.0289855072463768
334,-240.758928571429,-5167,56,18.2432432432432,-3161,3722,0.0446428571428571,0.598214285714286
335,145.35632183908,-3,831,-9.23255813953488,-279,126,0.620689655172414,0.0114942528735632
336,17.4285714285714,-39,86,0.204819277108434,-93,97,0.154761904761905,0.0833333333333333
337,95.4084507042254,10,353,-4.65714285714286,-166,36,1,0
338,-43.9047619047619,-929,53,12.9756097560976,-419,664,0.333333333333333,0.380952380952381
339,118.851851851852,0,245,-2.6375,-188,182,0.0987654320987654,0
340,-50.736,-266,27,0.153225806451613,-187,266,0.08,0.12
341,-42.258064516129,-129,38,1.0327868852459,-98,82,0.0967741935483871,0.67741935483871
342,-3.47252747252747,-168,77,1.68888888888889,-134,121,0.230769230769231,0.186813186813187
343,110.191011235955,-31,951,-10.7386363636364,-436,215,0.797752808988764,0.0224719101123596
344,335.577464788732,-44,5623,-80.0571428571429,-5013,194,0.591549295774648,0.0140845070422535
345,-44.7826086956522,-234,68,5.64444444444444,-33,94,0.456521739130435,0.543478260869565
346,1.64893617021277,-108,52,0.279569892473118,-72,66,0.074468085106383,0.0425531914893617
347,-406.691176470588,-4917,60,32.9851851851852,-2011,3284,0.0441176470588235,0.602941176470588
348,-137.302083333333,-1576,86,16.1368421052632,-213,372,0.28125,0.416666666666667
349,51.3770491803279,-18,287,0.2,-248,252,0.0655737704918033,0.0163934426229508
350,84.9638554216867,-63,466,-5.36585365853659,-153,163,0.144578313253012,0.156626506024096
351,12.2086956521739,-89,86,0.228070175438596,-85,86,0.243478260869565,0.0434782608695652
352,-102.852941176471,-298,52,4.73134328358209,-138,132,0.205882352941176,0.794117647058823
353,234.154929577465,-27,1438,-19.3285714285714,-688,157,0.591549295774648,0.0422535211267606
354,104.15652173913,0,291,-2.46491228070175,-98,98,0.71304347826087,0
355,-160.7375,-595,71,4.83544303797468,-213,149,0.05,0.55
356,115.688524590164,-12,600,-9.56666666666667,-180,87,0.557377049180328,0.0491803278688525
357,-21.2045454545455,-139,79,1.42528735632184,-108,130,0.318181818181818,0.0454545454545455
358,-22.6923076923077,-61,45,1.01960784313725,-25,45,0.0576923076923077,0.692307692307692
359,69.2105263157895,-75,641,-5.84042553191489,-202,281,0.421052631578947,0.0526315789473684
360,108.90990990991,-96,1062,-9.41818181818182,-585,211,0.522522522522523,0.0630630630630631
361,-122.742424242424,-2067,64,6.49230769230769,-1634,1631,0.257575757575758,0.303030303030303
362,24.3793103448276,-60,98,-0.302325581395349,-74,59,0.609195402298851,0.126436781609195
363,16.4285714285714,-67,430,-8.41666666666667,-234,53,0.122448979591837,0.469387755102041
364,35.4090909090909,-47,94,0.218390804597701,-83,64,0.318181818181818,0.0113636363636364
365,33.2022471910112,-98,211,0.295454545454545,-80,231,0.382022471910112,0.0112359550561798
366,169.229885057471,0,1136,-12.906976744186,-649,365,0.839080459770115,0
367,33.6363636363636,-25,127,0.298850574712644,-52,63,0.0113636363636364,0.0113636363636364
368,-148.722222222222,-511,44,7.54929577464789,-115,187,0,0.722222222222222
369,-11.9565217391304,-200,64,0.285714285714286,-124,194,0.326086956521739,0.0326086956521739
370,-288.077777777778,-4614,66,13.8202247191011,-2501,3829,0.144444444444444,0.155555555555556
371,-152.291666666667,-619,113,-1.85106382978723,-363,198,0.0208333333333333,0.604166666666667
372,22.1612903225806,-13,61,-0.147540983606557,-40,47,0.548387096774194,0.0161290322580645
373,130.616161616162,-299,782,-7.69387755102041,-319,219,0.424242424242424,0.0909090909090909
374,-200.01724137931,-727,70,13.0877192982456,-380,281,0.241379310344828,0.517241379310345
375,-104.040816326531,-324,44,2.79381443298969,-146,104,0.193877551020408,0.612244897959184
376,-215.644444444444,-9808,178,30.8491620111732,-5053,8015,0.0444444444444444,0.0222222222222222
377,41.8888888888889,-13,213,-3.01612903225806,-140,64,0.301587301587302,0.0634920634920635
378,-139.478260869565,-553,48,11.8666666666667,-46,269,0.0869565217391304,0.565217391304348
379,175.883116883117,-41,1067,-13.7894736842105,-412,270,0.467532467532468,0.0649350649350649
380,246.148148148148,-79,1072,-8.51401869158878,-473,515,0.462962962962963,0.111111111111111
381,157.536231884058,11,858,-9.38235294117647,-244,202,1,0
382,296.326530612245,8,1903,-39.2708333333333,-929,679,1,0
383,22.6875,-56,118,1.19047619047619,-76,75,0.25,0.0625
384,76.034188034188,-39,312,-2.52586206896552,-56,82,0.495726495726496,0.0256410256410256
385,-189.390909090909,-789,60,7.44036697247706,-237,211,0.0909090909090909,0.445454545454545
386,21.551724137931,-53,135,-1.45614035087719,-132,132,0.0862068965517241,0.344827586206897
387,81.8354430379747,-27,977,-12.1923076923077,-582,57,0.329113924050633,0.0632911392405063
388,-51.76,-286,92,6.20408163265306,-31,152,0.4,0.6
389,241.15873015873,-21,1530,-17.9516129032258,-1010,503,0.571428571428571,0.0317460317460317
390,35.6865671641791,-35,96,0.0827067669172932,-96,68,0.141791044776119,0.0373134328358209
391,35.0947368421053,-35,154,0.191489361702128,-74,86,0.315789473684211,0.0315789473684211
392,-104.973154362416,-410,74,0.128378378378378,-359,410,0.00671140939597315,0
393,-90.5147058823529,-1644,289,24.4626865671642,-188,804,0.338235294117647,0.176470588235294
394,-174.157894736842,-5419,56,10.8133333333333,-4634,5125,0.0657894736842105,0.526315789473684
395,145.795698924731,-48,1090,0.652173913043478,-224,806,0.010752688172043,0.0752688172043011
396,672.128440366972,-15,11520,-11.7407407407407,-8931,9696,0.073394495412844,0.036697247706422
397,305.008695652174,-190,10537,-12.6666666666667,-5361,9074,0.0869565217391304,0.0260869565217391
398,10.7261146496815,-86,277,0.166666666666667,-207,277,0.165605095541401,0.0955414012738854
399,118.042253521127,7,475,-1.28571428571429,-115,184,1,0
400,-12.0681818181818,-174,191,4.09302325581395,-122,117,0.386363636363636,0.363636363636364
401,-87.8214285714286,-271,60,3.39759036144578,-88,72,0.0476190476190476,0.928571428571429
402,-145.327586206897,-389,68,7.28070175438596,-110,175,0.103448275862069,0.758620689655172
403,246.673684210526,-75,5313,-52.936170212766,-3577,318,0.505263157894737,0.0210526315789474
404,-208.392857142857,-968,26,11.8915662650602,-130,315,0.0952380952380952,0.666666666666667
405,13.6382978723404,-50,72,0.279569892473118,-59,41,0.191489361702128,0.0531914893617021
406,156.224489795918,-70,361,-6.77083333333333,-385,143,0.448979591836735,0.0204081632653061
407,444.538461538462,-179,5022,-43.0689655172414,-3255,554,0.239316239316239,0.0598290598290598
408,44.0178571428571,0,108,-0.727272727272727,-70,47,0.446428571428571,0
409,34.7380952380952,-420,210,5.37349397590361,-132,217,0.130952380952381,0.142857142857143
410,-204.041666666667,-967,26,13.8732394366197,-57,294,0.0694444444444444,0.75
411,6.95588235294118,-50,55,0.388059701492537,-52,55,0.132352941176471,0.0735294117647059
412,-14.45,-418,63,7.40677966101695,-38,321,0,0.483333333333333
413,44.0571428571429,-10,417,-11.5882352941176,-423,43,0.4,0.0571428571428571
414,73.2882882882883,-65,922,-8.14545454545454,-220,134,0.135135135135135,0.045045045045045
415,17.3166666666667,-34,95,0.135593220338983,-70,60,0.416666666666667,0.216666666666667
416,27.5161290322581,-18,102,0.154471544715447,-58,83,0.112903225806452,0.0241935483870968
417,-74.1296296296296,-525,86,10.3962264150943,-92,228,0.444444444444444,0.555555555555556
418,-215.8875,-1234,59,0.89873417721519,-777,363,0.3,0.575
419,172.054794520548,-70,5527,-76.4027777777778,-5248,54,0.383561643835616,0
420,130.585365853659,-22,364,-2.54098360655738,-214,267,0.617886178861789,0.00813008130081301
421,9.3448275862069,-215,703,1.75652173913043,-918,847,0.137931034482759,0.172413793103448
422,197.246913580247,-99,789,1.475,-463,537,0.037037037037037,0.0123456790123457
423,-123.511363636364,-505,69,0.298850574712644,-402,167,0.136363636363636,0.0568181818181818
424,71.4166666666667,0,268,-0.383177570093458,-134,228,0.00925925925925926,0
425,64.3076923076923,-118,1017,-26.0789473684211,-743,62,0.307692307692308,0.487179487179487
426,58.7,-238,258,2.81159420289855,-105,199,0.885714285714286,0.114285714285714
427,-92.030303030303,-646,32,8.01538461538462,-143,272,0.272727272727273,0.651515151515151
428,-1.70588235294118,-93,91,0.257425742574257,-60,97,0.313725490196078,0.00980392156862745
429,47.05,-6,123,-0.495798319327731,-80,77,0.075,0.00833333333333333
430,144.731958762887,-51,503,-4.96875,-218,227,0.288659793814433,0.0927835051546392
431,17.8064516129032,-519,181,-0.552845528455285,-519,354,0.274193548387097,0.00806451612903226
432,37.5074626865672,-2,210,-3.09090909090909,-96,32,0.477611940298507,0.0149253731343284
433,17.824,-43,133,0.209677419354839,-90,115,0.072,0.008
434,218.963636363636,-12,624,-10.7037037037037,-298,268,0.545454545454545,0.127272727272727
435,16.8602150537634,-179,82,0.206521739130435,-162,109,0.376344086021505,0
436,-105.083333333333,-805,64,11.6901408450704,-181,377,0.222222222222222,0.638888888888889
437,-196.872727272727,-2752,31,25.2660550458716,-808,2280,0.0363636363636364,0.0545454545454545
438,-137.894736842105,-969,59,11.96,-348,489,0.118421052631579,0.552631578947368
439,252.735537190083,-51,1365,-11.1583333333333,-241,100,0.760330578512397,0.0743801652892562
440,24.6595744680851,0,62,0.478260869565217,-45,41,0,0
441,2.48214285714286,-58,68,-1.2,-75,47,0.125,0.0357142857142857
442,-42.8571428571429,-293,144,-1.35526315789474,-227,183,0.0909090909090909,0.532467532467532
443,883.018691588785,-234,11355,-106.735849056604,-10421,5363,0.186915887850467,0.289719626168224
444,-112.040816326531,-5010,306,8.8659793814433,-4169,4004,0.73469387755102,0.26530612244898
445,36.4920634920635,-31,570,0.208,-549,495,0.26984126984127,0.0238095238095238
446,-178.924242424242,-5284,65,8.93846153846154,-4669,2636,0.348484848484849,0.242424242424242
447,306.626016260163,-30,5087,-11.1639344262295,-4103,3720,0.130081300813008,0.00813008130081301
448,-38.1428571428571,-459,64,7.02898550724638,-38,203,0.257142857142857,0.442857142857143
449,-452.622807017544,-4905,583,42.3097345132743,-248,3691,0.236842105263158,0.385964912280702
450,9.89285714285714,-21,64,1.48148148148148,-38,24,0.392857142857143,0.25
451,-185.51724137931,-899,71,10.5087719298246,-404,316,0.206896551724138,0.379310344827586
452,-661.456896551724,-4541,136,39.5217391304348,-2381,3443,0.0775862068965517,0.568965517241379
453,31.0227272727273,-1,81,0.298850574712644,-36,54,0.0795454545454545,0.0113636363636364
454,88.3333333333333,0,448,-9.34090909090909,-245,47,0.8,0
455,-28.4262295081967,-126,110,0.45,-211,170,0.0655737704918033,0.229508196721311
456,216.275590551181,-146,5612,-44.3333333333333,-3571,148,0.440944881889764,0.0393700787401575
457,64.8354430379747,-84,1547,-15.8846153846154,-861,282,0.354430379746835,0.30379746835443
458,13.9518072289157,-77,70,-0.329268292682927,-60,35,0.349397590361446,0.0240963855421687
459,32,2,71,-1.5,-55,36,1,0
460,-79.4038461538462,-814,58,8.07766990291262,-101,299,0.298076923076923,0.326923076923077
461,-98.4864864864865,-596,53,8.20547945205479,-89,207,0.27027027027027,0.594594594594595
462,-9.31034482758621,-73,46,0.883720930232558,-73,73,0.275862068965517,0.0574712643678161
463,-245.007246376812,-10606,99,77.5547445255474,-281,9101,0.0942028985507246,0.297101449275362
464,80.3051948051948,-13,325,0.0980392156862745,-163,224,0.149350649350649,0.0584415584415584
465,-129.3,-928,82,13.536231884058,-95,605,0.157142857142857,0.571428571428571
466,-4.90322580645161,-36,44,1.5,-18,29,0.387096774193548,0.612903225806452
467,66.5161290322581,-15,541,-8.55737704918033,-343,124,0.935483870967742,0.0161290322580645
468,17.3287671232877,-6,69,0.361111111111111,-34,33,0.246575342465753,0.0410958904109589
469,-535.35,-5631,120,71.6075949367089,-4898,4894,0.05,0.775
470,127.04347826087,-603,666,3.76923076923077,-262,604,0.793478260869565,0.173913043478261
471,386.269230769231,-53,5411,-28.5714285714286,-4175,985,0.596153846153846,0.032051282051282
472,-75.0081967213115,-383,752,2.29752066115702,-901,895,0.19672131147541,0.163934426229508
473,146.478873239437,-15,349,-4.02857142857143,-119,97,0.788732394366197,0.0140845070422535
474,36.54,0,110,0.36734693877551,-106,57,0,0
475,243.05376344086,-155,1851,-19.9130434782609,-622,225,0.516129032258065,0.139784946236559
476,-224.5875,-663,64,4.28930817610063,-252,198,0.00625,0.575
477,-190.31976744186,-4426,44,26.0350877192982,-3067,3872,0.104651162790698,0.197674418604651
478,16.4210526315789,-6,44,1.05555555555556,-31,32,0.157894736842105,0.0526315789473684
479,250.454545454545,-32,792,-10.2222222222222,-626,470,0.763636363636364,0.0909090909090909
480,129.894736842105,4,544,-8.73214285714286,-346,116,1,0
481,513.355140186916,-84,12200,-17.8679245283019,-11186,11909,0.560747663551402,0.0654205607476635
482,610.709090909091,-68,5187,-13.1296296296296,-3444,2305,0.509090909090909,0.0909090909090909
483,294.764227642276,-232,10262,-47.9180327868852,-5179,5267,0.439024390243902,0.154471544715447
484,79.6521739130435,-7,471,-6.60294117647059,-250,44,0.826086956521739,0.0289855072463768
485,32.2207792207792,-73,815,-10.2894736842105,-511,69,0.181818181818182,0.116883116883117
486,79.9230769230769,-618,277,12.4901960784314,-219,428,0.961538461538462,0.0384615384615385
487,131.283950617284,-42,867,-10.55,-279,53,0.518518518518518,0.0123456790123457
488,-3.20588235294118,-58,64,0.388059701492537,-41,46,0,0
489,71.5981308411215,-3,601,-5.49056603773585,-336,151,0.289719626168224,0
490,-28.0909090909091,-1913,417,25.0657894736842,-391,1349,0.012987012987013,0.194805194805195
491,8.6171875,-125,79,1.03937007874016,-57,174,0.1953125,0.125
492,-1.12857142857143,-94,34,0.0289855072463768,-85,72,0.0714285714285714,0.0428571428571429
493,-64.7321428571429,-681,89,12.4,-58,518,0.321428571428571,0.178571428571429
494,63.84,-33,331,-4.12162162162162,-218,142,0.56,0.0666666666666667
495,157.556962025316,-65,602,-5.47435897435897,-298,166,0.607594936708861,0.164556962025316
496,37.8522727272727,-158,273,-0.758620689655172,-258,191,0.375,0
497,87.2857142857143,-15,458,-6.08333333333333,-238,315,0.408163265306122,0.0204081632653061
498,-87.1666666666667,-297,44,3.80722891566265,-40,73,0.119047619047619,0.833333333333333
499,-142.035714285714,-4895,194,43.9009009009009,-277,3481,0.223214285714286,0.214285714285714
500,46.4905660377358,-13,91,-0.419047619047619,-79,71,0.113207547169811,0.0566037735849057
501,203.265060240964,-40,4958,-60.2439024390244,-4584,52,0.55421686746988,0.036144578313253
502,497.567164179104,-27,1777,-26.1969696969697,-797,218,0.865671641791045,0.0149253731343284
503,1007.21917808219,-180,10613,-36.2986111111111,-3921,5359,0.226027397260274,0.287671232876712
504,118.689075630252,-13,630,-3.25423728813559,-422,491,0.65546218487395,0.0336134453781513
505,-52.4242424242424,-402,64,6.41538461538462,-63,150,0.272727272727273,0.727272727272727
506,247.507042253521,18,2646,-37.5428571428571,-1485,116,1,0
507,87.5128205128205,-91,387,-3.11206896551724,-236,234,0.478632478632479,0.0170940170940171
508,19.6521739130435,-115,136,-0.372262773722628,-103,130,0.144927536231884,0.181159420289855
509,14.5813953488372,-16,44,0.523809523809524,-27,34,0.418604651162791,0.0465116279069767
510,10,-109,184,0.617021276595745,-92,109,0.0947368421052632,0.189473684210526
511,-198.34375,-4981,57,51.8105263157895,-149,3932,0.260416666666667,0.604166666666667
512,86.2432432432432,-36,876,-7.72727272727273,-405,89,0.27027027027027,0.0630630630630631
513,30.5384615384615,-60,86,2.26315789473684,-25,60,0.615384615384615,0.0512820512820513
514,-118.186046511628,-466,79,5.76470588235294,-54,169,0.27906976744186,0.488372093023256
515,-211.819444444444,-2096,270,22.8169014084507,-484,1155,0.5,0.305555555555556
516,363.508771929825,3,4766,-35.9107142857143,-3431,2492,1,0
517,799.872,-41,4445,-35.6370967741936,-3065,3065,0.752,0.04
518,-102.228571428571,-936,91,5.28985507246377,-827,576,0.428571428571429,0.571428571428571
519,-148.637931034483,-738,22,13.3333333333333,-89,227,0.0689655172413793,0.620689655172414
520,-29.0357142857143,-80,12,-1.07272727272727,-43,43,0,0
521,29.7045454545455,-15,93,0.218390804597701,-33,45,0.727272727272727,0
522,-38.3544303797468,-148,47,0.243589743589744,-90,100,0.151898734177215,0
523,18.6626506024096,-37,81,0.268292682926829,-44,92,0.0602409638554217,0
524,-12.7118644067797,-99,64,1.53448275862069,-62,59,0.338983050847458,0.322033898305085
525,-150.783582089552,-4903,166,-1.09022556390977,-4483,4490,0.0298507462686567,0.783582089552239
526,-110.873563218391,-726,44,8.41176470588235,-569,594,0.114942528735632,0.0689655172413793
527,-94.8170731707317,-407,71,5.23456790123457,-73,97,0.0609756097560976,0.682926829268293
528,8.1578947368421,-11,22,1.83333333333333,-14,15,0.578947368421053,0.157894736842105
529,407.522123893805,-18,12049,-17.2678571428571,-11413,9211,0.221238938053097,0.00884955752212389
530,-67.6190476190476,-252,32,6.41463414634146,-35,80,0.238095238095238,0.523809523809524
531,-63.8723404255319,-174,91,0.806451612903226,-129,230,0.106382978723404,0.0851063829787234
532,-72.1612903225806,-1222,212,14.672131147541,-353,724,0.17741935483871,0.161290322580645
533,184.952380952381,4,1655,-15.6634615384615,-769,200,1,0
534,52.5903614457831,-12,102,-0.414634146341463,-40,62,0.843373493975904,0.0120481927710843
535,-3.40540540540541,-238,118,2.16438356164384,-222,245,0.418918918918919,0.189189189189189
536,56.5596330275229,-23,172,0.148148148148148,-111,92,0.293577981651376,0
537,-391.245098039216,-11873,64,107.732673267327,-1018,11398,0.0588235294117647,0.627450980392157
538,19.05,-16,69,0,-34,36,0.333333333333333,0.0166666666666667
539,379.426666666667,-81,3341,-11.9054054054054,-1729,1298,0.586666666666667,0.0666666666666667
540,-35.9594594594595,-181,87,0.356164383561644,-138,99,0.0945945945945946,0.0135135135135135
